ID_KEL;Nama_provinsi;nama_kota;nama_kecamatan;nama_kelurahan;SUSPEK;Perawatan RS;Isolasi di Rumah;Suspek Meninggal;Selesai Isolasi;PROBABLE;Perawatan RS;Isolasi di Rumah;Probable Meninggal;Selesai Isolasi;PELAKU PERJALANAN;Perawatan RS;Isolasi di Rumah;Selesai Isolasi;KONTAK ERAT;Perawatan RS;Isolasi di Rumah;Selesai Isolasi;DISCARDED;Isolasi di Rumah;Meninggal;Selesai Isolasi;POSITIF;Dirawat;Sembuh;Meninggal;Self Isolation;Keterangan
3175021003;DKI JAKARTA;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;5677;1;244;34;5397;185;2;0;162;21;325;0;39;286;6995;0;242;6753;132;0;0;132;2189;28;2094;35;33;
3175021007;DKI JAKARTA;JAKARTA BARAT;TAMBORA;ROA MALAKA;5681;1;244;35;5402;186;2;0;162;21;325;0;39;287;7000;0;243;6757;133;0;0;133;2191;28;2096;35;33;
3175021004;DKI JAKARTA;JAKARTA UTARA;CILINCING;ROROTAN;5685;1;244;35;5406;186;2;0;163;21;326;0;39;287;7004;0;243;6761;133;0;0;133;2192;28;2097;35;33;
3175021006;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;SELONG;5690;1;244;35;5410;186;2;0;163;21;326;0;39;287;7008;0;243;6766;133;0;0;133;2194;28;2099;35;33;
3175021002;DKI JAKARTA;JAKARTA BARAT;KALI DERES;SEMANAN;5694;1;245;35;5414;187;2;0;164;21;326;0;39;287;7013;0;243;6770;133;0;0;133;2195;28;2100;35;33;
3175021001;DKI JAKARTA;JAKARTA UTARA;CILINCING;SEMPER BARAT;5698;1;245;35;5418;187;2;0;164;21;326;0;39;287;7017;0;243;6774;133;0;0;133;2197;28;2101;35;33;
3175021005;DKI JAKARTA;JAKARTA UTARA;CILINCING;SEMPER TIMUR;5703;1;245;35;5422;188;2;0;164;21;326;0;39;287;7022;0;243;6778;133;0;0;133;2198;28;2103;35;33;
3172041001;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;SENAYAN;5707;1;245;35;5426;188;2;0;165;21;327;0;39;288;7026;0;243;6783;134;0;0;134;2200;28;2104;35;33;
3172041004;DKI JAKARTA;JAKARTA PUSAT;SENEN;SENEN;5711;1;245;35;5431;188;2;0;165;21;327;0;39;288;7030;0;243;6787;134;0;0;134;2201;28;2106;35;33;
3172041003;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;SERDANG;5716;1;245;35;5435;189;2;0;165;21;327;0;39;288;7035;0;243;6791;134;0;0;134;2203;28;2107;35;33;
3172041006;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;SETIA BUDI;5720;1;245;35;5439;189;2;0;166;21;327;0;39;288;7039;0;244;6795;134;0;0;134;2204;28;2109;35;33;
3172041007;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;SETU;5724;1;245;35;5443;189;2;0;166;21;327;0;39;288;7043;0;244;6800;134;0;0;134;2206;28;2110;35;33;
3172041005;DKI JAKARTA;JAKARTA BARAT;PALMERAH;SLIPI;5729;1;245;35;5447;190;2;0;166;21;328;0;39;288;7048;0;244;6804;134;0;0;134;2207;28;2112;35;33;
3172041002;DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;SRENGSENG;5733;1;245;35;5451;190;2;0;167;21;328;0;39;289;7052;0;244;6808;135;0;0;135;2209;28;2113;35;33;
3172061003;DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;SRENGSENG SAWAH;5737;1;246;36;5455;190;2;0;167;21;328;0;39;289;7057;0;244;6813;135;0;0;135;2210;28;2115;35;33;
3172061001;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;SUKABUMI SELATAN;5742;1;246;36;5460;191;2;0;168;21;328;0;39;289;7061;0;244;6817;135;0;0;135;2212;28;2116;35;33;
3172061002;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;SUKABUMI UTARA;5746;1;246;36;5464;191;2;0;168;21;328;0;39;289;7065;0;244;6821;135;0;0;135;2213;28;2118;35;33;
3172031001;DKI JAKARTA;JAKARTA UTARA;CILINCING;SUKAPURA;5750;1;246;36;5468;191;2;0;168;21;329;0;39;289;7070;0;244;6825;135;0;0;135;2215;28;2119;35;33;
3172031003;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;5755;1;246;36;5472;192;2;0;169;21;329;0;39;289;7074;0;244;6830;135;0;0;135;2216;28;2121;35;33;
3172031006;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNGAI BAMBU;5759;1;246;36;5476;192;2;0;169;21;329;0;39;290;7079;0;245;6834;136;0;0;136;2218;28;2122;35;33;
3172031004;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNTER AGUNG;5763;1;246;36;5480;193;2;0;169;21;329;0;39;290;7083;0;245;6838;136;0;0;136;2219;28;2123;35;33;
3172031005;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;SUNTER JAYA;5767;1;246;36;5484;193;2;0;170;21;329;0;40;290;7087;0;245;6843;136;0;0;136;2221;28;2125;35;33;
3172031002;DKI JAKARTA;JAKARTA TIMUR;CIRACAS;SUSUKAN;5772;1;246;36;5489;193;2;0;170;21;330;0;40;290;7092;0;245;6847;136;0;0;136;2222;28;2126;35;33;
3172051003;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;TAMAN SARI;5776;1;246;36;5493;194;2;0;170;21;330;0;40;290;7096;0;245;6851;136;0;0;136;2224;28;2128;35;33;
3172051002;DKI JAKARTA;JAKARTA BARAT;TAMBORA;TAMBORA;5780;1;247;36;5497;194;2;0;171;21;330;0;40;290;7101;0;245;6855;136;0;0;136;2225;28;2129;35;33;
3172051001;DKI JAKARTA;JAKARTA BARAT;TAMBORA;TANAH SEREAL;5785;1;247;36;5501;194;2;0;171;21;330;0;40;291;7105;0;245;6860;137;0;0;137;2227;28;2131;35;33;
3172011002;DKI JAKARTA;JAKARTA PUSAT;JOHAR BARU;TANAH TINGGI;5789;1;247;36;5505;195;2;0;172;21;330;0;40;291;7109;0;245;6864;137;0;0;137;2228;28;2132;35;33;
3172011003;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;TANGKI;5793;1;247;36;5509;195;2;0;172;21;331;0;40;291;7114;0;245;6868;137;0;0;137;2230;28;2134;35;33;
3172011004;DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;TANJUNG BARAT;5798;1;247;37;5513;195;2;0;172;21;331;0;40;291;7118;0;246;6873;137;0;0;137;2231;28;2135;35;33;
3172011001;DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TANJUNG DUREN SELATAN;5802;1;247;37;5517;196;2;0;173;21;331;0;40;291;7122;0;246;6877;137;0;0;137;2233;28;2137;35;33;
3172011005;DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TANJUNG DUREN UTARA;5806;1;247;37;5522;196;2;0;173;21;331;0;40;291;7127;0;246;6881;137;0;0;137;2234;28;2138;35;33;
3172021005;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;TANJUNG PRIOK;5811;1;247;37;5526;196;2;0;173;21;331;0;40;292;7131;0;246;6885;138;0;0;138;2236;28;2140;35;33;
3172021003;DKI JAKARTA;JAKARTA SELATAN;TEBET;TEBET BARAT;5815;1;247;37;5530;197;2;0;174;21;332;0;40;292;7136;0;246;6890;138;0;0;138;2237;28;2141;35;33;
3172021004;DKI JAKARTA;JAKARTA SELATAN;TEBET;TEBET TIMUR;5819;1;248;37;5534;197;2;0;174;21;332;0;40;292;7140;0;246;6894;138;0;0;138;2239;28;2143;35;33;
3172021006;DKI JAKARTA;JAKARTA BARAT;KALI DERES;TEGAL ALUR;5824;1;248;37;5538;198;2;0;174;21;332;0;40;292;7144;0;246;6898;138;0;0;138;2240;28;2144;35;33;
3172021002;DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;TEGAL PARANG;5828;1;248;37;5542;198;2;0;175;21;332;0;40;292;7149;0;246;6902;138;0;0;138;2242;28;2145;35;33;
3172021001;DKI JAKARTA;JAKARTA BARAT;GROGOL PETAMBURAN;TOMANG;5832;1;248;37;5546;198;2;0;175;21;332;0;40;292;7153;0;246;6907;138;0;0;138;2243;28;2147;36;33;
3172021007;DKI JAKARTA;JAKARTA UTARA;KOJA;TUGU SELATAN;5837;1;248;37;5551;199;2;0;176;21;333;0;40;293;7158;0;247;6911;139;0;0;139;2245;28;2148;36;33;
3101021003;DKI JAKARTA;JAKARTA UTARA;KOJA;TUGU UTARA;5841;1;248;37;5555;199;2;0;176;21;333;0;40;293;7162;0;247;6915;139;0;0;139;2246;28;2150;36;33;
3101021002;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;UJUNG MENTENG;5845;1;248;37;5559;199;2;0;176;21;333;0;40;293;7166;0;247;6920;139;0;0;139;2248;28;2151;36;33;
3101021001;DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;ULUJAMI;5849;1;248;37;5563;200;2;0;177;21;333;0;40;293;7171;0;247;6924;139;0;0;139;2249;28;2153;36;33;
3101011003;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;UTAN KAYU SELATAN;5854;1;248;37;5567;200;2;0;177;21;333;0;40;293;7175;0;247;6928;139;0;0;139;2251;28;2154;36;33;
3101011002;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;UTAN KAYU UTARA;5858;1;248;38;5571;200;2;0;177;21;334;0;40;293;7180;0;247;6932;139;0;0;139;2252;28;2156;36;33;
3101011001;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;5862;1;249;38;5575;201;2;0;178;21;334;0;40;294;7184;0;247;6937;140;0;0;140;2253;28;2157;36;33;
